round_shots,1309,241,131,143,89,98,64,36
round_queries,1309,2169,4323,14157,31239,110446,221888,1141956
round_k,4,16,49,175,563,1733,5254,15860
round_k,3,12,37,131,405,1227,3755,11360,35073
round_shots,1238,173,138,104,82,73,62,35
round_queries,1238,1557,4554,12168,30750,84607,218054,1146005
round_k,4,16,58,187,579,1758,5354,16371
round_shots,1136,160,141,251,205,110,120,66,106,3
round_queries,1136,480,1269,6777,17015,28050,95400,158334,776238,205773
round_k,1,4,13,41,127,397,1199,3661,11216,34295
round_shots,1415,212,174,115,187,81,62,133
round_queries,1415,1908,5394,11155,55913,89829,206770,4053175
round_k,4,15,48,149,554,1667,5010,15237
round_shots,1274,206,106,110,99,77,67,58,4
round_queries,1274,1854,3498,10890,29997,72919,191553,503034,346164
round_k,4,16,49,151,473,1429,4336,13153,43270
round_shots,786,167,187,123,123,115,72,65,99,6
round_queries,786,501,1683,4059,12177,38295,75240,206505,948321,519018
round_k,1,4,16,49,166,522,1588,4789,14368,43251
round_shots,990,206,125,152,92,140,153,56,3
round_queries,990,1442,3125,12312,22724,104020,375615,412440,201783
round_k,3,12,40,123,371,1227,3682,11126,33630
round_shots,1223,201,167,122,107,98,72,55,6
round_queries,1223,1407,4175,9882,26429,77126,170280,391875,388782
round_k,3,12,40,123,393,1182,3562,10769,32398
round_shots,955,248,172,130,204,102,103,58,3
round_queries,955,1736,4300,10530,50388,75990,247921,439002,213933
round_k,3,12,40,123,372,1203,3784,11641,35655
round_shots,908,354,177,147,82,81,66,134,8
round_queries,908,2478,4425,11907,23534,69741,174966,1074278,591096
round_k,3,12,40,143,430,1325,4008,12287,36943
round_shots,776,199,145,122,92,92,64,55,3
round_queries,776,1393,3625,9882,22724,72772,154816,401445,199863
round_k,3,12,40,123,395,1209,3649,11034,33310
round_shots,993,146,210,397,306,158,93,67,57,3
round_queries,993,438,1890,10719,24786,42186,78585,170649,441123,210573
round_k,1,4,13,40,133,422,1273,3869,11665,35095
round_shots,1497,138,230,249,124,88,86,102,11
round_queries,1497,1242,6210,20169,30876,66792,198230,705738,686785
round_k,4,13,40,124,379,1152,3459,10378,31217
round_shots,779,209,133,157,86,73,68,54,4
round_queries,779,1463,3325,12717,21242,55261,155516,373086,250932
round_k,3,12,40,123,378,1143,3454,10363,31366
round_shots,1019,341,100,113,83,74,111,57,3
round_queries,1019,2387,2500,8475,20833,56314,254301,405897,197091
round_k,3,12,37,125,380,1145,3560,10773,32848
round_shots,1053,174,200,125,116,104,92,64,63,3
round_queries,1053,522,1800,4125,11716,32136,86388,185408,557613,244137
round_k,1,4,16,50,154,469,1448,4425,13534,40689
round_shots,1369,219,127,98,91,91,67,60,6
round_queries,1369,1533,3175,7938,22113,68705,153095,411900,374454
round_k,3,12,40,121,377,1142,3432,10401,31204
round_shots,776,232,119,130,108,72,68,56,15
round_queries,776,1624,2975,9750,24732,49752,140964,355096,874155
round_k,3,12,37,114,345,1036,3170,9561,29138
round_shots,1042,259,111,94,86,76,71,65,13
round_queries,1042,1813,2775,7050,19350,52516,148887,412555,744029
round_k,3,12,37,112,345,1048,3173,9530,28616
round_shots,1504,266,164,90,106,70,63,54,3
round_queries,1504,2394,5084,8730,30846,61530,166131,428490,215415
round_k,4,15,48,145,439,1318,3967,11967,35902
round_shots,835,195,194,123,238,72,85,80,4
round_queries,835,1365,4850,9963,59262,54216,192015,542480,248524
round_k,3,12,40,124,376,1129,3390,10327,31065
round_shots,1400,275,125,111,104,186,156,66,4
round_queries,1400,1925,3125,8325,24024,132618,337740,431310,240740
round_k,3,12,37,115,356,1082,3267,9970,30092
round_shots,814,213,206,152,130,82,72,56,12
round_queries,814,1491,4738,11096,29250,55514,146664,357896,702252
round_k,3,11,36,112,338,1018,3195,9699,29260
round_shots,940,267,125,152,93,73,63,72,10
round_queries,940,1869,3125,11400,24459,60517,158193,543528,693350
round_k,3,12,37,131,414,1255,3774,11325,34667
round_shots,784,245,186,101,157,95,65,71,3
round_queries,784,1715,4650,8181,39093,76855,166465,551315,220785
round_k,3,12,40,124,404,1280,3882,11940,36797
round_shots,1458,217,109,123,164,96,62,64,3
round_queries,1458,1953,3597,12423,50348,88992,175274,543296,233451
round_k,4,16,50,153,463,1413,4244,12969,38908
round_shots,773,203,127,115,100,123,207,108,10
round_queries,773,1421,3175,9315,24300,99753,509841,822852,699750
round_k,3,12,40,121,405,1231,3809,11662,34987
round_shots,773,248,138,129,159,82,68,71,4
round_queries,773,1736,3450,10449,38637,60926,157556,499201,258252
round_k,3,12,40,121,371,1158,3515,10760,32281
round_shots,1475,218,138,95,220,89,67,36
round_queries,1475,1962,4554,11115,78980,98167,222507,1091268
round_k,4,16,58,179,551,1660,5032,15156
round_shots,1160,206,146,100,87,143,62,144,12
round_queries,1160,1442,3650,8100,21315,105391,141670,987120,751980
round_k,3,12,40,122,368,1142,3427,10282,31332
round_shots,779,230,178,146,142,90,62,59,11
round_queries,779,1610,4450,11826,35074,67050,140554,401259,717299
round_k,3,12,40,123,372,1133,3400,10674,32604
round_shots,804,174,183,161,107,90,93,76,102,3
round_queries,804,522,1647,4347,9095,24570,76725,189012,763266,207153
round_k,1,4,13,42,136,412,1243,3741,11508,34525
round_shots,1245,195,140,111,84,208,67,117,3
round_queries,1245,1755,4620,10989,27804,208208,201201,1058265,251781
round_k,4,16,49,165,500,1501,4522,13930,41963
round_shots,1076,237,119,114,103,103,62,59,6
round_queries,1076,1659,2975,8550,24617,76735,140926,402321,371358
round_k,3,12,37,119,372,1136,3409,10231,30946
round_shots,1380,209,144,133,84,96,70,89,9
round_queries,1380,1463,3600,9975,21420,74976,164290,631989,579033
round_k,3,12,37,127,390,1173,3550,10673,32168
round_shots,1424,234,165,142,85,85,82,56,3
round_queries,1424,2106,5445,14058,25585,79475,236898,491512,240531
round_k,4,16,49,150,467,1444,4388,13300,40088
round_shots,744,167,181,104,159,112,101,78,77,4
round_queries,744,501,1629,3432,15741,35728,97061,227838,680911,325884
round_k,1,4,16,49,159,480,1460,4421,13555,40735
round_shots,1452,253,123,117,111,77,62,71,5
round_queries,1452,2277,3813,11115,31857,69685,168454,581561,378975
round_k,4,15,47,143,452,1358,4095,12288,37897
round_shots,1369,222,123,135,82,76,68,70,3
round_queries,1369,1554,3075,10935,24026,66804,179724,563150,223731
round_k,3,12,40,146,439,1321,4022,12362,37288
round_shots,1434,208,229,207,188,90,89,82,4
round_queries,1434,1456,5267,15525,44180,63990,193931,544398,243532
round_k,3,11,37,117,355,1089,3319,10119,30441
round_shots,1053,149,147,137,144,83,68,62,15
round_queries,1053,1043,3381,9727,31248,54033,139740,392150,857925
round_k,3,11,35,108,325,1027,3162,9532,28597
round_shots,1194,195,175,300,87,90,217,55,4
round_queries,1194,1365,4375,23700,21141,65790,480221,389565,259172
round_k,3,12,39,121,365,1106,3541,10743,32396
round_shots,1420,248,182,121,95,75,63,77,5
round_queries,1420,1736,4550,9801,26315,67725,174699,643643,391655
round_k,3,12,40,138,451,1386,4179,12707,39165
round_shots,1117,290,118,98,93,77,73,96,10
round_queries,1117,2030,2950,7350,20925,54439,157753,626592,598590
round_k,3,12,37,112,353,1080,3263,9976,29929
round_shots,1352,243,100,100,91,75,66,63,4
round_queries,1352,1701,2500,7500,21203,52875,141306,406791,237692
round_k,3,12,37,116,352,1070,3228,9786,29711
round_shots,1120,184,153,155,92,92,154,125,11
round_queries,1120,1288,3519,11315,20700,62652,350658,853875,688281
round_k,3,11,36,112,340,1138,3415,10428,31285
round_shots,969,253,257,323,94,80,65,54,4
round_queries,969,1771,5911,24225,21338,58320,142155,360018,240076
round_k,3,11,37,113,364,1093,3333,10000,30009
round_shots,746,146,181,101,98,86,82,99,54,7
round_queries,746,438,1629,3333,9702,26402,75686,277695,455922,551453
round_k,1,4,16,49,153,461,1402,4221,12756,39389
round_shots,1097,174,258,141,120,82,94,63,69,4
round_queries,1097,522,2322,4371,11640,25010,86762,185283,619827,329420
round_k,1,4,15,48,152,461,1470,4491,13693,41177
round_shots,1411,195,118,122,102,75,110,147,5
round_queries,1411,1365,2950,9150,23154,52725,234630,942711,289575
round_k,3,12,37,113,351,1066,3206,9652,28957
round_shots,1122,237,154,105,357,170,88,71,3
round_queries,1122,1659,3850,8295,90321,129030,214456,520501,198951
round_k,3,12,39,126,379,1218,3665,10998,33158
round_shots,995,249,168,131,111,82,64,56,8
round_queries,995,1743,3864,9563,24975,56334,139072,365064,487368
round_k,3,11,36,112,343,1086,3259,9952,30460
round_shots,1091,357,166,113,90,99,66,55,5
round_queries,1091,2499,4482,9605,23130,76527,156750,399355,340575
round_k,3,13,42,128,386,1187,3630,11002,34057
round_shots,1280,205,196,117,106,85,67,59,10
round_queries,1280,1435,4508,8541,23850,57545,147467,393943,608490
round_k,3,11,36,112,338,1100,3338,10139,30424
round_shots,893,213,216,90,155,112,87,56,5
round_queries,893,1491,4968,6570,33945,76048,179655,352632,285465
round_k,3,11,36,109,339,1032,3148,9515,28546
round_shots,1452,198,157,112,128,72,85,90,3
round_queries,1452,1782,4239,10640,38272,66168,235025,746910,226287
round_k,4,13,47,149,459,1382,4149,12571,37714
round_shots,1403,200,201,142,122,86,65,53,5
round_queries,1403,1400,5025,11502,35014,75766,175175,429883,375045
round_k,3,12,40,143,440,1347,4055,12219,37504
round_shots,1479,221,107,99,134,73,82,72,4
round_queries,1479,1989,3531,9999,41406,69861,238210,633240,321924
round_k,4,16,50,154,478,1452,4397,13383,40240
round_shots,1292,383,127,199,155,108,109,64,4
round_queries,1292,2681,3175,15323,36115,76140,231843,409280,234132
round_k,3,12,38,116,352,1063,3197,9733,29266
round_shots,978,217,170,236,100,84,63,89,4
round_queries,978,1519,4250,18644,24300,61740,140805,596745,245140
round_k,3,12,39,121,367,1117,3352,10057,30642
round_shots,1494,256,155,100,107,128,112,97,7
round_queries,1494,1792,3875,8100,26215,101760,273840,732641,484659
round_k,3,12,40,122,397,1222,3776,11539,34618
round_shots,943,284,169,153,159,76,85,63,7
round_queries,943,1988,4225,12393,39591,59660,204425,454797,465745
round_k,3,12,40,124,392,1202,3609,11056,33267
round_shots,893,222,102,129,90,74,69,54,5
round_queries,893,1554,2550,9675,20610,52762,148143,348138,290115
round_k,3,12,37,114,356,1073,3223,9670,29011
round_shots,1351,197,271,106,92,72,131,130,6
round_queries,1351,1773,8401,10494,27324,65160,357761,1066390,442962
round_k,4,15,49,148,452,1365,4101,12304,36913
round_shots,1094,180,199,134,109,99,69,60,59,7
round_queries,1094,540,1791,4422,10791,32769,70035,182700,538965,576177
round_k,1,4,16,49,165,507,1522,4567,13702,41155
round_shots,1094,195,185,109,86,88,104,79,4
round_queries,1094,1365,4625,8829,20898,65560,247000,569511,261284
round_k,3,12,40,121,372,1187,3604,10868,32660
round_shots,852,342,141,127,193,135,62,72,9
round_queries,852,2394,3525,10287,49215,105705,149358,520344,597051
round_k,3,12,40,127,391,1204,3613,11056,33169
round_shots,1085,254,106,222,200,94,190,115,12
round_queries,1085,1778,2650,16650,45400,64578,403370,737035,730716
round_k,3,12,37,113,343,1061,3204,9945,30446
round_shots,1499,253,164,90,87,205,72,62,13
round_queries,1499,1771,4100,7290,21141,149855,157896,408766,775281
round_k,3,12,40,121,365,1096,3296,9933,29818
round_shots,1383,220,185,201,115,72,91,97,5
round_queries,1383,1540,4255,14271,24955,46872,177723,573367,284715
round_k,3,11,35,108,325,976,2955,9185,28471
round_shots,1053,237,148,145,94,108,74,57,13
round_queries,1053,1659,3404,10295,20022,69228,143190,333735,687895
round_k,3,11,35,106,320,967,2927,8817,26457
round_shots,785,212,158,153,101,109,86,177,8
round_queries,785,1484,3634,10863,25957,86873,210614,1314933,591720
round_k,3,11,35,128,398,1224,3714,12021,36982
round_shots,911,198,182,114,134,80,64,60,12
round_queries,911,1386,4550,8550,30954,58480,143424,403860,738420
round_k,3,12,37,115,365,1120,3365,10236,30767
round_shots,992,160,261,311,267,187,70,60,5
round_queries,992,1120,6003,23325,60075,126225,145250,373620,282575
round_k,3,11,37,112,337,1037,3113,9343,28257
round_shots,797,209,230,171,131,77,89,87,8
round_queries,797,1463,5750,13509,31571,56133,196067,640233,570472
round_k,3,12,39,120,364,1101,3679,11689,35654
round_shots,975,211,188,128,87,109,67,60,4
round_queries,975,1477,4700,9600,21489,82513,153497,417780,253316
round_k,3,12,37,123,378,1145,3481,10466,31664
round_shots,983,160,241,201,126,101,74,133,46
round_queries,983,480,2169,6633,13230,32421,80290,435309,1404702
round_k,1,4,16,52,160,542,1636,5089,15268
round_shots,1437,287,127,268,80,75,70,54,5
round_queries,1437,2009,3175,21708,22640,63675,181230,420174,354775
round_k,3,12,40,141,424,1294,3890,11779,35477
round_shots,1428,206,111,123,84,80,102,55,7
round_queries,1428,1442,2775,9225,21588,61680,237354,388795,469805
round_k,3,12,37,128,385,1163,3534,10677,33557
round_shots,1474,198,194,131,123,142,71,54,10
round_queries,1474,1386,4850,10611,30873,122546,185381,426330,717630
round_k,3,12,40,125,431,1305,3947,11943,35881
round_shots,1417,199,150,131,106,98,70,56,8
round_queries,1417,1393,3750,9825,24274,70854,156730,379960,503640
round_k,3,12,37,114,361,1119,3392,10272,31477
round_shots,1394,388,189,117,99,76,66,56,3
round_queries,1394,2716,5103,9945,28413,66500,176682,449848,220689
round_k,3,13,42,143,437,1338,4016,12193,36781
round_shots,1346,214,103,98,94,85,69,65,13
round_queries,1346,1498,2575,7350,21902,62815,156009,441285,804011
round_k,3,12,37,116,369,1130,3394,10305,30923
round_shots,1105,195,129,157,147,232,78,67,3
round_queries,1105,1365,3225,13345,39249,189080,199914,515967,214209
round_k,3,12,42,133,407,1281,3850,11800,35701
round_shots,1095,193,226,96,100,84,132,70,53,3
round_queries,1095,579,2034,3168,9900,26292,125268,199290,454369,239997
round_k,1,4,16,49,156,474,1423,4286,12880,39999
round_shots,1263,235,137,129,107,96,67,55,4
round_queries,1263,1645,3425,10449,26001,70176,147199,363055,241124
round_k,3,12,40,121,365,1098,3300,9909,30140
round_shots,773,255,139,171,105,84,72,56,10
round_queries,773,1785,3475,12825,26565,67452,177768,421848,687450
round_k,3,12,37,126,401,1234,3766,11402,34372
round_shots,1474,232,105,152,177,77,65,62,5
round_queries,1474,1624,2625,11400,47967,67529,171405,492962,363175
round_k,3,12,37,135,438,1318,3975,12003,36317
round_shots,864,138,179,141,109,85,94,171,44
round_queries,864,414,1611,4653,12753,30345,103870,567549,1372756
round_k,1,4,16,58,178,552,1659,5073,15599
round_shots,1120,211,179,375,191,79,118,56,7
round_queries,1120,1477,4475,28125,42975,53799,241782,348040,409913
round_k,3,12,37,112,340,1024,3107,9445,29279
round_shots,1346,221,105,120,92,83,163,93,3
round_queries,1346,1547,2625,9000,23644,66649,396253,680667,202929
round_k,3,12,37,128,401,1215,3659,11119,33821
round_shots,1105,172,142,106,114,83,65,57,13
round_queries,1105,1204,3266,7526,24282,59345,141115,376599,774501
round_k,3,11,35,106,357,1085,3303,9929,29788
round_shots,909,204,139,156,116,80,72,79,7
round_queries,909,1428,3475,12636,28884,71440,204984,686589,582995
round_k,3,12,40,124,446,1423,4345,13368,41642
round_shots,891,160,169,162,189,218,127,70,42
round_queries,891,480,1521,5346,18711,76082,141097,238630,1294398
round_k,1,4,16,49,174,555,1704,5136,15409
round_shots,1079,274,200,132,103,77,77,56,4
round_queries,1079,1918,5000,10428,24617,55825,167937,377272,246668
round_k,3,12,39,119,362,1090,3368,10256,30833
round_shots,928,267,106,117,102,77,229,56,4
round_queries,928,1869,2650,8775,25398,59059,529219,397208,258564
round_k,3,12,37,124,383,1155,3546,10727,32320
round_shots,1349,259,137,184,90,77,69,118,3
round_queries,1349,1813,3425,14904,26010,69839,188439,983058,242229
round_k,3,12,40,144,453,1365,4165,12557,40371
round_shots,1187,197,165,95,104,81,76,54,9
round_queries,1187,1773,5115,9215,30472,75573,215612,462402,694953
round_k,4,15,48,146,466,1418,4281,12869,38608
round_shots,1451,217,140,131,166,104,65,97,5
round_queries,1451,1953,4620,12969,49966,94120,179465,807331,388145
round_k,4,16,49,150,452,1380,4161,12506,38814
round_shots,983,167,188,140,125,165,119,71,53,7
round_queries,983,501,1692,4620,12875,51975,113645,203415,466241,560007
round_k,1,4,16,51,157,477,1432,4398,13333,40000
round_shots,856,160,137,178,105,88,91,66,64,5
round_queries,856,480,1233,4806,8925,24024,74711,162822,476864,344295
round_k,1,4,13,42,136,410,1233,3725,11230,34429
round_shots,1397,240,129,155,91,70,68,54,5
round_queries,1397,1680,3225,11625,24661,60410,176052,427302,364645
round_k,3,12,37,135,431,1294,3956,11976,36464
round_shots,1434,195,101,88,134,97,64,130,4
round_queries,1434,1755,3333,8712,39798,89337,177088,1084330,315796
round_k,4,16,49,148,460,1383,4170,12511,39474
round_shots,1295,169,166,126,170,80,65,51,3
round_queries,1295,1521,5478,12978,55930,79760,196625,464661,246381
round_k,4,16,51,164,498,1512,4555,13666,41063
round_shots,1473,169,141,126,93,77,60,60
round_queries,1473,1521,4653,13230,34689,86317,203580,1845300
round_k,4,16,52,186,560,1696,5089,15377
round_shots,937,253,131,123,96,76,67,61,10
round_queries,937,1771,3275,9963,23904,61180,167165,456707,687430
round_k,3,12,40,124,402,1247,3743,11430,34371
round_shots,785,240,127,119,94,73,73,70,4
round_queries,785,1680,3175,9639,24346,56867,172353,500150,261060
round_k,3,12,40,129,389,1180,3572,10877,32632
round_shots,1276,207,174,134,79,70,88,42
round_queries,1276,1863,5742,14070,28361,75950,290136,1268946
round_k,4,16,52,179,542,1648,5035,15106
round_shots,817,237,141,140,89,93,85,182,7
round_queries,817,1659,3525,11340,22161,71145,204255,1355354,469791
round_k,3,12,40,124,382,1201,3723,11170,33556
round_shots,1396,181,143,186,94,108,140,177,4
round_queries,1396,1629,4433,18042,27730,102276,413980,1570167,342772
round_k,4,15,48,147,473,1478,4435,13489,42846
round_shots,786,200,133,127,91,76,113,68,9
round_queries,786,1400,3325,10287,22295,57836,264533,479060,583857
round_k,3,12,40,122,380,1170,3522,10567,32436
round_shots,515,187,111,157,194,94,85,69,52,3
round_queries,515,561,999,4239,18430,29422,81515,199479,458172,239655
round_k,1,4,13,47,156,479,1445,4405,13263,39942
round_shots,776,236,214,107,114,75,102,62,7
round_queries,776,1652,4922,7811,25650,51225,212262,402318,411453
round_k,3,11,36,112,341,1040,3244,9796,29389
round_shots,794,195,146,103,93,116,78,100,5
round_queries,794,1365,3650,8343,24087,90132,188526,734500,343935
round_k,3,12,40,129,388,1208,3672,11332,34393
round_shots,1021,252,114,201,152,112,74,55,13
round_queries,1021,1764,2850,15075,34504,78736,158730,357665,765791
round_k,3,12,37,113,351,1072,3251,9766,29453
round_shots,850,245,193,108,88,119,67,58,4
round_queries,850,1715,4825,8532,22264,90559,153229,402694,253964
round_k,3,12,39,126,380,1143,3471,10437,31745
round_shots,781,210,157,109,80,74,67,82,6
round_queries,781,1470,3925,8829,19600,54390,147735,554402,378174
round_k,3,12,40,122,367,1102,3380,10470,31514
round_shots,1437,184,126,98,95,72,64,53,4
round_queries,1437,1656,4158,9702,29165,69480,185280,464651,319180
round_k,4,16,49,153,482,1447,4383,13296,39897
round_shots,1004,226,151,137,270,112,88,150,5
round_queries,1004,1582,3775,12741,76410,95088,225192,1163550,360285
round_k,3,12,46,141,424,1279,3878,12009,36028
round_shots,1274,193,122,94,97,87,73,135,3
round_queries,1274,1737,4026,10246,32495,89349,225789,1280475,257895
round_k,4,16,54,167,513,1546,4742,14227,42982
round_shots,1542,232,104,97,98,97,64,77,4
round_queries,1542,2088,3432,9603,29890,93023,188096,679679,325852
round_k,4,16,49,152,479,1469,4413,13552,40731
round_shots,1108,203,129,172,86,96,98,68,8
round_queries,1108,1421,3225,13932,20898,70752,220402,464916,499512
round_k,3,12,40,121,368,1124,3418,10406,31219
round_shots,1117,235,183,179,151,74,74,55,3
round_queries,1117,1645,4575,14499,37599,58534,176786,396165,197409
round_k,3,12,40,124,395,1194,3601,10961,32901
round_shots,1403,177,157,306,123,70,62,44
round_queries,1403,1593,5181,36414,48093,84770,225246,1449844
round_k,4,16,59,195,605,1816,5490,16475
round_shots,1125,225,100,104,104,74,71,55,9
round_queries,1125,1575,2500,7800,24024,52762,151869,358985,532953
round_k,3,12,37,115,356,1069,3263,9807,29608
round_shots,955,230,167,92,112,78,66,56,7
round_queries,955,1610,4175,6900,25200,52962,135102,349496,406749
round_k,3,12,37,112,339,1023,3120,9514,29053
round_shots,1536,220,146,98,94,79,77,57,3
round_queries,1536,1540,3650,7938,23030,62647,183645,409431,197223
round_k,3,12,40,122,396,1192,3591,10863,32870
round_shots,1380,219,125,130,119,135,81,64,8
round_queries,1380,1533,3125,9750,30345,103815,188001,454848,513944
round_k,3,12,37,127,384,1160,3553,10678,32121
round_shots,1337,195,151,191,88,73,76,110,3
round_queries,1337,1365,3775,17763,24728,63437,200716,880110,224985
round_k,3,12,46,140,434,1320,4000,12296,37497
round_shots,505,160,240,120,110,87,86,69,55,3
round_queries,505,480,2160,3960,10890,25839,80238,195201,469645,237681
round_k,1,4,16,49,148,466,1414,4269,12828,39613
round_shots,1392,207,140,102,105,78,75,112
round_queries,1392,1863,4620,10098,33705,79326,230475,3156272
round_k,4,16,49,160,508,1536,4623,14090
round_shots,959,193,226,180,127,85,79,62,53,4
round_queries,959,579,2034,5940,13335,27115,75761,179242,463591,318900
round_k,1,4,16,52,159,479,1445,4373,13231,39862
round_shots,1171,217,137,114,121,75,72,66,6
round_queries,1171,1953,4521,11286,36663,68475,200664,554202,469434
round_k,4,16,49,151,456,1393,4198,12877,39119
round_shots,1289,203,133,134,102,79,96,58,5
round_queries,1289,1421,3325,10854,25398,65491,250464,460694,362875
round_k,3,12,40,124,414,1304,3971,12068,36287
round_shots,811,250,145,180,238,186,75,54,10
round_queries,811,1750,3335,12780,56882,133362,164925,358074,597430
round_k,3,11,35,119,358,1099,3315,9946,29871
round_shots,1191,211,151,127,96,80,70,61,4
round_queries,1191,1477,3775,10287,23712,59760,160230,418887,249220
round_k,3,12,40,123,373,1144,3433,10300,31152
round_shots,1186,232,138,107,243,78,65,57,3
round_queries,1186,1624,3450,8667,61479,64350,167245,445113,213657
round_k,3,12,40,126,412,1286,3904,11716,35609
round_shots,1148,257,201,135,130,100,82,81,11
round_queries,1148,1799,4623,9855,28990,67300,166542,501957,688611
round_k,3,11,36,111,336,1015,3098,9697,31300
round_shots,1477,204,152,127,97,73,82,71,14
round_queries,1477,1428,3496,9271,21243,48107,162770,428911,773290
round_k,3,11,36,109,329,992,3020,9112,27617
round_shots,1076,195,133,112,125,175,74,63,5
round_queries,1076,1365,3325,9072,30625,133525,177082,455679,336945
round_k,3,12,40,122,381,1196,3616,11066,33694
round_shots,1099,173,142,139,81,223,80,67,14
round_queries,1099,1211,3266,9869,17577,145173,156240,399655,775138
round_k,3,11,35,108,325,976,2982,9076,27683
round_shots,1197,217,279,147,106,77,66,60,4
round_queries,1197,1519,6417,11025,24274,56903,151206,413940,253444
round_k,3,11,37,114,369,1145,3449,10501,31680
round_shots,1445,258,127,97,89,75,106,55
round_queries,1445,2322,4191,10185,28213,74925,327010,1620575
round_k,4,16,52,158,499,1542,4788,14732
round_shots,1300,199,123,124,167,115,83,55,10
round_queries,1300,1393,3075,10044,41249,93035,203765,405295,668190
round_k,3,12,40,123,404,1227,3684,11136,33409
round_shots,1434,199,110,106,95,77,68,69,8
round_queries,1434,1393,2750,7950,21945,57057,153476,471615,494408
round_k,3,12,37,115,370,1128,3417,10295,30900
round_shots,1001,315,127,156,103,76,80,55,4
round_queries,1001,2205,3175,12012,25029,56316,179280,371855,252492
round_k,3,12,38,121,370,1120,3380,10218,31561
round_shots,1298,169,119,100,121,74,62,53,3
round_queries,1298,1521,3927,10100,38841,71262,179242,463697,237165
round_k,4,16,50,160,481,1445,4374,13132,39527
round_shots,1042,214,106,138,108,146,67,57,8
round_queries,1042,1498,2650,10350,25596,104390,148807,380361,493032
round_k,3,12,37,118,357,1110,3336,10045,30814
round_shots,767,153,183,265,196,88,209,78,38
round_queries,767,459,1647,8215,19404,31416,225093,257634,1165270
round_k,1,4,15,49,178,538,1651,5078,15332
round_shots,780,262,151,132,110,142,88,56,4
round_queries,780,1834,3473,9636,24530,96418,195624,376824,246844
round_k,3,11,36,111,339,1111,3364,10193,30855
round_shots,1273,181,111,94,93,73,65,70,3
round_queries,1273,1629,3663,9306,28365,68401,185445,602490,237963
round_k,4,16,49,152,468,1426,4303,13023,39660
round_shots,776,178,114,108,184,134,104,84,7
round_queries,776,1246,2622,7668,39560,86698,213096,524580,399777
round_k,3,11,35,107,323,1024,3122,9480,28555
round_shots,1137,243,141,106,109,74,66,55,8
round_queries,1137,1701,3525,8586,27359,61494,168234,428065,575080
round_k,3,12,40,125,415,1274,3891,11872,35942
round_shots,1166,214,181,109,86,80,115,77,10
round_queries,1166,1498,4525,8829,22446,64560,288535,589435,706950
round_k,3,12,40,130,403,1254,3827,11549,35347
round_shots,1280,211,131,127,111,137,81,55,6
round_queries,1280,1477,3275,10287,28305,105353,188001,390885,386154
round_k,3,12,40,127,384,1160,3553,10726,32179
round_shots,1178,242,122,110,122,75,78,95
round_queries,1178,2178,4026,11110,40870,77625,244686,2752435
round_k,4,16,50,167,517,1568,4728,14486
round_shots,1320,264,170,136,124,80,137,64,4
round_queries,1320,1848,4250,10200,28396,55280,284275,412224,233028
round_k,3,12,37,114,345,1037,3220,9709,29128
round_shots,838,233,235,105,113,83,72,116,6
round_queries,838,1631,5405,7665,24747,60341,157752,767804,373794
round_k,3,11,36,109,363,1095,3309,10311,31149
round_shots,992,211,178,114,159,72,67,55,9
round_queries,992,1477,4450,8550,36729,50328,140499,346885,513999
round_k,3,12,37,115,349,1048,3153,9518,28555
round_shots,850,248,164,111,161,87,71,56,3
round_queries,850,1736,4100,8325,40411,69339,171181,407064,198249
round_k,3,12,37,125,398,1205,3634,10987,33041
round_shots,855,170,153,110,93,86,67,59,7
round_queries,855,1190,3519,7810,19995,57362,139025,372349,406567
round_k,3,11,35,107,333,1037,3155,9467,29040
round_shots,847,195,103,114,104,101,67,160,4
round_queries,847,1365,2575,8550,24856,74437,152961,1099680,261164
round_k,3,12,37,119,368,1141,3436,10793,32645
round_shots,893,146,181,138,120,78,69,128,51,3
round_queries,893,438,1629,4554,12360,25818,68517,381312,456297,241569
round_k,1,4,16,51,165,496,1489,4473,13420,40261
round_shots,1465,174,147,102,83,74,62,43
round_queries,1465,1566,4851,11934,29133,79106,199950,1268113
round_k,4,16,58,175,534,1612,4874,14745
round_shots,803,195,145,93,114,110,77,84,3
round_queries,803,1365,3625,7533,27702,89650,191807,627732,206229
round_k,3,12,40,121,407,1245,3736,11311,34371
round_shots,1200,259,182,119,85,83,232,199,3
round_queries,1200,1813,4550,9639,20655,60507,538936,1386831,199461
round_k,3,12,40,121,364,1161,3484,10453,33243
round_shots,1369,165,156,101,121,73,66,57,15
round_queries,1369,1155,3588,7373,26741,48691,132594,347757,834615
round_k,3,11,36,110,333,1004,3050,9269,27820
round_shots,1134,193,219,92,102,126,78,56,12
round_queries,1134,1351,5037,6716,22338,87570,168714,369096,719628
round_k,3,11,36,109,347,1081,3295,9938,29984
round_shots,1111,324,121,127,103,76,62,56,8
round_queries,1111,2268,3025,9525,26059,57684,143778,389592,501144
round_k,3,12,37,126,379,1159,3478,10440,31321
round_shots,1013,153,211,96,116,100,106,71,71,4
round_queries,1013,459,1899,3168,11484,30300,99322,201001,613085,319060
round_k,1,4,16,49,151,468,1415,4317,13032,39882
round_shots,1380,202,121,179,92,76,92,52,7
round_queries,1380,1818,3993,18795,29532,77444,287868,493012,600509
round_k,4,16,52,160,509,1564,4740,14287,42893
round_shots,1228,183,209,166,200,151,70,38
