round_shots,1165,174,115,277,92,68,73,40
round_queries,1165,1566,3795,29085,31924,75140,242579,1223640
round_k,4,16,52,173,552,1661,5069,15295
round_shots,898,130,184,143,158,91,73,80,80
round_queries,898,390,1656,4719,15642,29029,70883,235120,2189840
round_k,1,4,16,49,159,485,1469,4540,13686
round_shots,904,178,195,144,128,171,142,97,7
round_queries,904,1246,4485,10224,27776,112005,285562,586171,408779
round_k,3,11,35,108,327,1005,3021,9639,29198
round_shots,1356,284,108,144,89,145,158,136,9
round_queries,1356,1988,2700,10800,23407,117015,382834,1005176,601785
round_k,3,12,37,131,403,1211,3695,11086,33432
round_shots,1142,221,145,98,124,175,63,60,9
round_queries,1142,1547,3625,7742,29636,125475,136143,390420,529317
round_k,3,12,39,119,358,1080,3253,9789,29406
round_shots,1193,299,123,107,88,137,85,54,7
round_queries,1193,2093,3075,8667,21384,99873,187765,358074,420959
round_k,3,12,40,121,364,1104,3315,10015,30068
round_shots,980,231,128,104,94,82,145,135,5
round_queries,980,1617,3200,8424,22842,59942,335385,988065,334125
round_k,3,12,40,121,365,1156,3659,11137,33412
round_shots,1015,212,147,134,120,100,86,54,3
round_queries,1015,1484,3675,10586,28680,71900,187222,352890,178173
round_k,3,12,39,119,359,1088,3267,9846,29695
round_shots,866,307,154,112,98,257,148,59,3
round_queries,866,2149,4158,9520,26362,212539,368372,459315,213525
round_k,3,13,42,134,413,1244,3892,11764,35587
round_shots,878,223,141,252,89,93,67,55,5
round_queries,878,1561,3525,20412,22161,72633,160063,394295,334575
round_k,3,12,40,124,390,1194,3584,10849,33457
round_shots,1296,196,98,98,85,76,72,41
round_queries,1296,1764,3234,9702,26095,72428,209304,1095725
round_k,4,16,49,153,476,1453,4403,13362
round_shots,968,285,129,195,88,76,73,59,3
round_queries,968,1995,3225,15015,20504,53884,160089,389813,179613
round_k,3,12,38,116,354,1096,3303,9938,29935
round_shots,876,234,152,99,119,92,67,58,3
round_queries,876,1638,3800,7821,28917,68908,152425,395966,186129
round_k,3,12,39,121,374,1137,3413,10298,31021
round_shots,842,200,142,138,132,75,65,159,9
round_queries,842,1400,3550,11178,32868,56325,146445,1091217,608841
round_k,3,12,40,124,375,1126,3431,10980,33824
round_shots,1196,213,264,100,166,77,77,64,5
round_queries,1196,1491,6072,7300,36686,57519,177639,445248,323795
round_k,3,11,36,110,373,1153,3478,10535,32379
round_shots,1139,162,227,109,80,80,119,85,3
round_queries,1139,1134,5221,8175,19920,59760,268345,575535,186861
round_k,3,11,37,124,373,1127,3385,10170,31143
round_shots,1311,246,208,103,109,74,85,57,6
round_queries,1311,1722,4784,7519,23871,48914,170595,348555,334434
round_k,3,11,36,109,330,1003,3057,9242,27869
round_shots,1419,203,124,125,149,178,76,54,8
round_queries,1419,1421,3100,10125,37101,133678,171684,407430,551608
round_k,3,12,40,124,375,1129,3772,11473,34475
round_shots,1055,213,157,135,88,73,89,53
round_queries,1055,1491,3925,10935,26488,69423,257655,1406037
round_k,3,12,40,150,475,1447,4421,13264
round_shots,842,173,167,186,263,86,85,113,40
round_queries,842,519,1503,6138,27089,27090,80835,323519,1064600
round_k,1,4,16,51,157,475,1431,4396,13307
round_shots,871,227,123,90,80,77,65,60,5
round_queries,871,1589,3075,7290,19440,56133,144885,404700,314295
round_k,3,12,40,121,364,1114,3372,10209,31429
round_shots,1442,216,154,336,105,207,63,38
round_queries,1442,1944,5082,34608,33075,206379,188433,1060770
round_k,4,16,51,157,498,1495,4507,13957
round_shots,1202,139,178,166,90,102,67,60,8
round_queries,1202,973,4094,12118,20250,69462,137417,369780,466056
round_k,3,11,36,112,340,1025,3081,9672,29128
round_shots,1373,266,109,113,116,90,69,59,6
round_queries,1373,1862,2725,8475,26796,62730,146211,375417,346758
round_k,3,12,37,115,348,1059,3181,9578,28896
round_shots,1470,198,124,102,107,162,66,55,3
round_queries,1470,1386,3100,8262,26215,121014,148566,372405,183831
round_k,3,12,40,122,373,1125,3385,10188,30638
round_shots,1085,159,244,129,107,84,72,62,42
round_queries,1085,477,2196,4257,10593,26964,71208,187054,1185954
round_k,1,4,16,49,160,494,1508,4583,14118
round_shots,968,258,123,100,103,85,68,57,9
round_queries,968,1806,3075,8100,26677,66215,165172,415701,616761
round_k,3,12,40,129,389,1214,3646,11082,34264
round_shots,711,166,238,297,131,86,79,74,72,6
round_queries,711,498,2142,9207,12183,24338,68493,199726,588024,451890
round_k,1,4,15,46,141,433,1349,4083,12552,37657
round_shots,769,195,200,158,87,144,85,108,7
round_queries,769,1365,5000,12482,20967,105552,187085,714420,425033
round_k,3,12,39,120,366,1100,3307,9923,30359
round_shots,1213,237,147,101,116,73,81,55,3
round_queries,1213,1659,3675,8181,28884,60079,203229,414645,206739
round_k,3,12,40,124,411,1254,3769,11485,34456
round_shots,1388,210,126,103,88,76,85,85,3
round_queries,1388,1470,3150,8343,21384,56164,189295,568225,182961
round_k,3,12,40,121,369,1113,3342,10066,30493
round_shots,1222,213,142,108,90,139,179,127,4
round_queries,1222,1917,3834,9396,24030,112173,439087,962025,299004
round_k,4,13,43,133,403,1226,3787,11946,37375
round_shots,1288,216,128,101,80,75,133,75,3
round_queries,1288,1512,3200,7575,19280,54225,290605,504225,182229
round_k,3,12,37,120,361,1092,3361,10107,30371
round_shots,1299,203,98,125,95,75,66,71,3
round_queries,1299,1421,2450,9375,21945,52125,139854,453619,178365
round_k,3,12,37,115,347,1059,3194,9796,29727
round_shots,840,206,168,226,103,79,64,51
round_queries,840,1442,4200,16950,29355,74181,181696,1327581
round_k,3,12,37,142,469,1419,4275,13015
round_shots,1465,182,128,154,84,127,195,32
round_queries,1465,1638,4224,15246,27468,127889,620685,967456
round_k,4,16,49,163,503,1591,4774,15116
round_shots,1282,225,372,90,115,85,71,62,8
round_queries,1282,2025,10044,7470,28635,68085,173737,461466,549240
round_k,4,13,41,124,400,1223,3721,11270,34327
round_shots,825,261,167,139,84,259,67,54,3
round_queries,825,1827,4175,11259,20748,193991,150549,364122,189867
round_k,3,12,40,123,374,1123,3371,10155,31644
round_shots,1150,301,139,106,101,131,86,101,7
round_queries,1150,2107,3475,7950,22725,92093,184470,654581,424053
round_k,3,12,37,112,351,1072,3240,9931,30289
round_shots,775,261,192,117,87,84,61,53,3
round_queries,775,1827,4800,9477,24099,71988,159149,416103,213033
round_k,3,12,40,138,428,1304,3925,11788,35505
round_shots,1018,159,209,204,105,85,75,67,42
round_queries,1018,477,1881,6324,10185,25925,69075,187131,1095906
round_k,1,4,15,48,152,460,1396,4261,13046
round_shots,778,314,123,122,102,75,66,44
round_queries,778,2198,3075,9882,29070,69225,183414,1138148
round_k,3,12,40,142,461,1389,4212,12933
round_shots,1371,262,128,144,174,76,63,56,6
round_queries,1371,1834,2944,10224,37758,50996,128835,345352,346854
round_k,3,11,35,108,335,1022,3083,9305,28904
round_shots,1174,184,133,291,115,73,66,27
round_queries,1174,1656,4389,31719,42435,85921,236742,885519
round_k,4,16,54,184,588,1793,5461,16398
round_shots,1251,211,139,97,214,80,71,52,5
round_queries,1251,1477,3475,7857,52430,58800,164649,371540,325415
round_k,3,12,40,122,367,1159,3572,10717,32541
round_shots,945,206,135,142,119,70,67,55,8
round_queries,945,1442,3375,11502,29393,52710,151353,375815,513224
round_k,3,12,40,123,376,1129,3416,10417,32076
round_shots,913,267,184,107,94,79,67,63,10
round_queries,913,1869,4232,7811,21526,58065,148137,422415,615130
round_k,3,11,36,114,367,1105,3352,10084,30756
round_shots,1350,170,115,102,87,80,66,43
round_queries,1350,1530,3795,10098,27405,78160,196350,1164569
round_k,4,16,49,157,488,1487,4465,13541
round_shots,1259,258,190,123,88,78,71,71,7
round_queries,1259,1806,4750,9717,21208,57486,157123,505591,448763
round_k,3,12,39,120,368,1106,3560,10683,32054
round_shots,1325,233,155,106,111,109,84,62,8
round_queries,1325,1631,3875,8586,27195,80551,194796,438650,518840
round_k,3,12,40,122,369,1159,3537,10707,32427
round_shots,1493,141,119,144,112,80,94,63,3
round_queries,1493,987,2737,10224,24080,51920,183770,419769,194667
round_k,3,11,35,107,324,977,3331,10774,32444
round_shots,1380,178,123,123,84,109,62,37
round_queries,1380,1602,4059,13407,27804,109327,188294,1046101
round_k,4,16,54,165,501,1518,4576,14136
round_shots,1421,180,122,86,109,100,66,35
round_queries,1421,1620,4026,9202,34989,102500,207570,1008735
round_k,4,16,53,160,512,1572,4798,14410
round_shots,1130,258,100,115,87,117,112,84,3
round_queries,1130,1806,2500,8625,21663,91143,264880,597156,195645
round_k,3,12,37,124,389,1182,3554,10768,32607
round_shots,877,205,212,120,123,85,73,61,46
round_queries,877,615,1908,3960,12177,28305,73365,185013,1291082
round_k,1,4,16,49,166,502,1516,4574,14033
round_shots,1336,374,221,116,85,88,67,54,10
round_queries,1336,2618,5967,9628,21335,67144,154837,379242,648930
round_k,3,13,41,125,381,1155,3511,10605,32446
round_shots,973,179,234,333,121,159,92,84,55,5
round_queries,973,537,2106,8991,10043,42771,77556,213444,419485,345035
round_k,1,4,13,41,134,421,1270,3813,11466,34503
round_shots,1041,211,155,101,110,109,75,65,3
round_queries,1041,1477,3875,8181,27390,81859,174075,461175,203133
round_k,3,12,40,124,375,1160,3547,10821,33855
round_shots,1447,195,128,103,88,95,70,55,11
round_queries,1447,1365,3200,7725,20328,65835,149310,355245,648615
round_k,3,12,37,115,346,1066,3229,9737,29482
round_shots,965,166,225,104,102,119,167,65,50
round_queries,965,498,2025,3432,10098,37485,161155,188175,1328650
round_k,1,4,16,49,157,482,1447,4395,13286
round_shots,1288,220,137,116,96,80,77,62,9
round_queries,1288,1540,3151,8236,20448,55600,160699,392398,518265
round_k,3,11,35,106,347,1043,3164,9597,28792
round_shots,939,307,138,103,107,86,85,60,11
round_queries,939,2149,3450,7725,24717,59942,180795,386100,646723
round_k,3,12,37,115,348,1063,3217,9674,29396
round_shots,811,246,172,119,103,78,68,54,6
round_queries,811,1722,3956,8687,24205,59202,160956,384210,396918
round_k,3,11,36,117,379,1183,3557,10813,33076
round_shots,980,324,131,95,121,106,71,55,4
round_queries,980,2268,3275,7695,30371,92326,186375,440825,291916
round_k,3,12,40,125,435,1312,4007,12152,36489
round_shots,1294,217,182,124,126,91,76,55,3
round_queries,1294,1519,4186,8804,27342,62881,178220,400455,203883
round_k,3,11,35,108,345,1172,3640,11050,33980
round_shots,1006,234,190,136,103,78,72,62,5
round_queries,1006,1638,4750,11016,25441,57954,161784,423894,310395
round_k,3,12,40,123,371,1123,3418,10311,31039
round_shots,993,123,169,122,111,87,77,161,29
round_queries,993,369,1521,4026,11211,29145,81235,513107,838361
round_k,1,4,16,50,167,527,1593,4780,14454
round_shots,1087,199,147,315,113,77,63,64,6
round_queries,1087,1393,3675,24885,26781,59521,147231,453440,393054
round_k,3,12,39,118,386,1168,3542,10772,32754
round_shots,928,255,113,116,121,115,64,75,10
round_queries,928,1785,2825,8700,28919,83835,142912,502425,628130
round_k,3,12,37,119,364,1116,3349,10054,31406
round_shots,1319,239,126,149,124,85,94,61,3
round_queries,1319,1673,3150,12069,30876,63835,216482,422669,216987
round_k,3,12,40,124,375,1151,3464,10548,36164
round_shots,1285,195,145,100,153,115,84,163,3
round_queries,1285,1365,3625,7500,35649,85445,189756,1124211,201627
round_k,3,12,37,116,371,1129,3448,10874,33604
round_shots,790,242,145,151,102,81,72,105,6
round_queries,790,1694,3335,11023,22950,56457,155880,737625,395190
round_k,3,11,36,112,348,1082,3512,10911,32932
round_shots,968,218,153,97,102,94,85,117,7
round_queries,968,1526,3519,7081,22338,69278,188275,777933,426671
round_k,3,11,36,109,368,1107,3324,9986,30476
round_shots,929,246,163,124,118,232,71,60,9
round_queries,929,1722,3749,9052,26314,160776,149171,378540,523269
round_k,3,11,36,111,346,1050,3154,9580,29070
round_shots,977,204,218,120,97,192,69,54,6
round_queries,977,1428,5014,9000,23183,148416,163323,390474,392574
round_k,3,11,37,119,386,1183,3615,10862,32714
round_shots,1414,214,151,140,96,72,62,52
round_queries,1414,1926,4983,14700,30432,74808,194370,1507220
round_k,4,16,52,158,519,1567,4750,14492
round_shots,1359,255,227,130,82,72,75,56,5
round_queries,1359,1785,5221,9750,20910,56232,175725,403592,328275
round_k,3,11,37,127,390,1171,3603,10893,32827
round_shots,1193,195,166,106,89,91,139,56,3
round_queries,1193,1365,4150,8586,21627,66885,319283,387800,190887
round_k,3,12,40,121,367,1148,3462,10392,31814
round_shots,1179,266,105,111,95,82,63,53,8
round_queries,1179,1862,2625,8325,23845,61910,145215,366919,503208
round_k,3,12,37,125,377,1152,3461,10426,31450
round_shots,825,213,180,123,100,85,75,65,3
round_queries,825,1491,4500,9717,24100,62645,166575,450645,192339
round_k,3,12,39,120,368,1110,3466,10685,32056
round_shots,1385,190,221,127,99,72,76,72,10
round_queries,1385,1330,5083,9525,22671,53496,169404,491688,631550
round_k,3,11,37,114,371,1114,3414,10245,31577
round_shots,1179,220,120,134,92,89,79,62,8
round_queries,1179,1540,2760,9514,19596,57049,157763,375658,440664
round_k,3,11,35,106,320,998,3029,9158,27541
round_shots,1038,291,174,100,90,78,65,54,8
round_queries,1038,2037,4350,8100,23310,61386,158665,396414,530968
round_k,3,12,40,129,393,1220,3670,11036,33185
round_shots,1328,335,189,127,93,74,102,58,4
round_queries,1328,2345,4725,10287,24459,62530,262650,451066,285068
round_k,3,12,40,131,422,1287,3888,11871,35633
round_shots,1113,221,275,112,93,74,66,54,6
round_queries,1113,1547,6875,8624,23715,59570,160446,396414,397134
round_k,3,12,38,127,402,1215,3670,11031,33094
round_shots,1382,167,162,237,114,77,65,53,10
round_queries,1382,1169,3726,16827,24966,56595,143455,354835,602550
round_k,3,11,35,109,367,1103,3347,10042,30127
round_shots,891,173,286,143,127,92,73,74,45
round_queries,891,519,2574,4433,12319,26772,68401,208014,1180485
round_k,1,4,15,48,145,468,1405,4258,13116
round_shots,832,166,215,109,140,79,76,63,58
round_queries,832,498,1935,3597,13860,27097,79420,197883,1655146
round_k,1,4,16,49,171,522,1570,4724,14268
round_shots,791,216,133,102,119,70,99,82,3
round_queries,791,1512,3325,8262,29631,59290,251559,636730,214893
round_k,3,12,40,124,423,1270,3882,11923,35815
round_shots,922,229,145,137,83,76,66,53,3
round_queries,922,1603,3625,11097,20335,55860,148698,362467,184653
round_k,3,12,40,122,367,1126,3419,10258,30775
round_shots,1018,229,142,254,108,108,65,58,7
round_queries,1018,1603,3550,19050,25380,76572,140075,378798,419433
round_k,3,12,37,117,354,1077,3265,9913,29959
round_shots,1302,211,147,127,89,118,71,171,7
round_queries,1302,1477,3675,9525,20559,82954,151727,1100043,409003
round_k,3,12,37,115,351,1068,3216,9649,29214
round_shots,1282,289,137,125,95,72,70,55,10
round_queries,1282,2023,3425,9625,23275,53928,157290,371085,616350
round_k,3,12,38,122,374,1123,3373,10129,30817
round_shots,672,212,201,117,107,85,113,70,43
round_queries,672,636,1809,3861,10807,26265,108593,206710,1161387
round_k,1,4,16,50,154,480,1476,4443,13504
round_shots,1565,223,126,88,126,84,64,56,4
round_queries,1565,2007,4158,8712,37422,78708,181824,479976,310460
round_k,4,16,49,148,468,1420,4285,12859,38807
round_shots,1286,193,127,92,144,156,115,66
round_queries,1286,1737,4191,10028,48240,158964,362135,1927926
round_k,4,16,54,167,509,1574,4767,14605
round_shots,1228,247,165,128,158,79,176,172,6
round_queries,1228,1729,4125,10368,39342,59487,415888,1268156,412542
round_k,3,12,40,124,376,1181,3686,11459,34378
round_shots,1150,272,139,105,96,74,65,63,4
round_queries,1150,1904,3475,7875,22176,52910,139945,410067,235580
round_k,3,12,37,115,357,1076,3254,9781,29447
round_shots,1015,195,198,128,129,116,165,56,5
round_queries,1015,1365,4950,10368,31863,85956,396825,410424,343025
round_k,3,12,40,123,370,1202,3664,10998,34302
round_shots,931,200,149,112,107,155,82,76,3
round_queries,931,1400,3725,9072,28783,134695,222958,636956,232539
round_k,3,12,40,134,434,1359,4190,12854,38756
round_shots,1153,145,191,119,94,71,112,71,8
round_queries,1153,1015,4393,8449,22842,53605,254576,486563,498408
round_k,3,11,35,121,377,1136,3426,10336,31150
round_shots,857,353,227,124,87,114,78,74,3
round_queries,857,2471,6129,10292,22707,92226,193518,559218,206823
round_k,3,13,41,130,404,1240,3778,11335,34470
round_shots,1342,229,102,98,88,75,66,59,3
round_queries,1342,1603,2550,7350,20504,53175,140382,378839,177177
round_k,3,12,37,116,354,1063,3210,9828,29529
round_shots,980,195,198,156,161,141,68,68,3
round_queries,980,1365,4950,12324,38801,102225,171564,520268,207837
round_k,3,12,39,120,362,1261,3825,11546,34639
round_shots,876,212,127,128,113,75,71,65,5
round_queries,876,1484,3175,9600,25877,51825,147183,409955,300325
round_k,3,12,37,114,345,1036,3153,9548,30032
round_shots,1549,206,186,95,84,82,65,53,7
round_queries,1549,1442,4650,7695,21084,63058,152425,376777,451423
round_k,3,12,40,125,384,1172,3554,10732,32244
round_shots,1096,238,127,151,104,86,67,55,10
round_queries,1096,1666,3175,11325,25480,64930,154301,383955,649330
round_k,3,12,37,122,377,1151,3490,10574,32466
round_shots,837,208,128,93,89,78,78,53,6
round_queries,837,1456,3200,7533,21627,59982,190086,389815,408654
round_k,3,12,40,121,384,1218,3677,11105,34054
round_shots,1236,219,129,106,113,99,65,70,5
round_queries,1236,1533,3225,8586,28137,78309,166075,538370,351435
round_k,3,12,40,124,395,1277,3845,11667,35143
round_shots,861,152,217,157,96,101,76,65,57
round_queries,861,456,1953,5181,9696,30805,71212,185055,1490151
round_k,1,4,16,50,152,468,1423,4341,13071
round_shots,1345,202,151,102,92,77,71,38
round_queries,1345,1818,4983,10098,29532,75845,215485,1067914
round_k,4,16,49,160,492,1517,4660,14051
round_shots,1481,191,152,125,201,100,79,97,4
round_queries,1481,1719,4712,12125,59295,88500,210061,777261,299148
round_k,4,15,48,147,442,1329,4006,12209,37393
round_shots,773,196,123,122,92,70,70,60,3
round_queries,773,1372,3075,9882,26220,64470,193410,501900,230883
round_k,3,12,40,142,460,1381,4182,12574,38480
round_shots,1561,195,125,228,92,76,64,57,3
round_queries,1561,1365,3125,18468,22908,59812,152256,409089,205587
round_k,3,12,40,124,393,1189,3588,10992,34264
round_shots,1470,201,134,115,156,171,74,82,3
round_queries,1470,1809,4154,10925,44772,150309,200318,674122,232701
round_k,4,15,47,143,439,1353,4110,12642,38783
round_shots,963,198,165,178,145,82,63,114,3
round_queries,963,1386,4125,14418,36105,64206,151263,824790,207909
round_k,3,12,40,124,391,1200,3617,11078,34651
round_shots,1351,177,116,368,123,119,66,98,7
round_queries,1351,1239,2668,26128,33087,99365,168894,762538,518833
round_k,3,11,35,134,417,1279,3890,11729,37059
round_shots,869,247,173,124,114,111,98,116
round_queries,869,1729,4325,9796,27474,82473,224322,2830052
round_k,3,12,39,120,371,1144,3537,12198
round_shots,778,226,150,125,90,93,80,104,8
round_queries,778,1582,3450,9125,20250,63705,173680,694616,502360
round_k,3,11,36,112,342,1085,3339,10267,31397
round_shots,1516,181,169,114,97,79,60,54,4
round_queries,1516,1629,5239,11058,28809,70389,169140,456678,308172
round_k,4,15,48,148,445,1409,4228,12778,38521
round_shots,801,243,153,117,95,75,62,59,3
round_queries,801,1701,3825,8775,21945,54975,139438,398073,185319
round_k,3,12,37,115,366,1124,3373,10160,30886
round_shots,983,195,103,186,220,129,121,106,8
round_queries,983,1365,2575,13950,49940,97137,281567,740622,514776
round_k,3,12,37,113,376,1163,3493,10669,32173
round_shots,813,247,193,118,112,83,62,58,3
round_queries,813,1729,4825,9322,26768,70633,158410,447818,212277
round_k,3,12,39,119,425,1277,3860,11630,35379
round_shots,1000,247,179,136,97,92,136,85,3
round_queries,1000,1729,4475,11016,27063,83628,372504,699975,227631
round_k,3,12,40,139,454,1369,4117,12625,37938
round_shots,805,221,209,101,93,73,73,68,4
round_queries,805,1547,4807,7373,20367,48983,147533,421260,227388
round_k,3,11,36,109,335,1010,3097,9363,28423
round_shots,1328,181,148,160,147,103,85,56,8
round_queries,1328,1267,3404,11680,33075,70967,176715,353528,509752
round_k,3,11,36,112,344,1039,3156,9637,31859
round_shots,1322,203,126,106,121,75,64,62,3
round_queries,1322,1421,3150,8586,29645,60975,160832,472998,214173
round_k,3,12,40,122,406,1256,3814,11538,35695
round_shots,1319,234,208,223,93,76,82,54,6
round_queries,1319,1638,5200,17617,22599,58596,194422,390906,404274
round_k,3,12,39,121,385,1185,3619,10939,33689
round_shots,1099,363,242,113,83,73,62,44
round_queries,1099,2541,6534,11413,26145,70153,179862,1161380
round_k,3,13,50,157,480,1450,4363,13197
round_shots,1236,229,178,126,285,93,71,52,4
round_queries,1236,1603,4450,10206,69255,77655,186659,417508,289340
round_k,3,12,40,121,417,1314,4014,12047,36167
round_shots,1311,240,124,97,99,77,130,60,5
round_queries,1311,1680,3100,7857,24255,57057,289250,413100,322375
round_k,3,12,40,122,370,1112,3442,10493,32237
round_shots,869,239,165,202,154,76,83,117,6
round_queries,869,1673,4125,15150,41426,62396,209077,893295,419778
round_k,3,12,37,134,410,1259,3817,11648,34981
round_shots,945,213,175,110,111,77,72,55,3
round_queries,945,1491,4375,8690,26529,57981,162792,384285,194577
round_k,3,12,39,119,376,1130,3493,10564,32429
round_shots,1336,201,153,124,87,92,67,53,3
round_queries,1336,1407,3825,10044,21315,68540,153899,370311,188649
round_k,3,12,40,122,372,1148,3493,10480,31441
round_shots,1220,182,109,118,90,73,68,142
round_queries,1220,1638,3597,11918,29250,71321,201484,3842094
round_k,4,16,50,162,488,1481,4497,13528
round_shots,1087,234,108,97,117,182,90,89,12
round_queries,1087,1638,2700,7275,26325,123578,183330,549397,666852
round_k,3,12,37,112,339,1018,3086,9259,27785
round_shots,1191,200,125,127,133,97,67,198,6
round_queries,1191,1400,3125,9525,30457,72653,150817,1348182,428466
round_k,3,12,37,114,374,1125,3404,10981,35705
round_shots,957,200,102,113,107,102,63,60,7
round_queries,957,1400,2550,8475,25573,73542,136521,394500,418971
round_k,3,12,37,119,360,1083,3287,9917,29926
round_shots,1213,206,98,138,99,74,71,64,8
round_queries,1213,1442,2450,10350,25245,60458,177003,483776,553032
round_k,3,12,37,127,408,1246,3779,11484,34564
round_shots,950,193,254,115,129,114,72,65,34
round_queries,950,579,2286,3795,13545,39102,80856,222105,1079126
round_k,1,4,16,52,171,561,1708,5183,15869
round_shots,820,328,370,100,80,73,72,55,5
round_queries,820,2296,9990,8300,20560,56283,168408,387915,320925
round_k,3,13,41,128,385,1169,3526,10678,32092
round_shots,944,199,209,114,94,78,88,60,3
round_queries,944,1393,5225,9006,22842,58890,206888,430980,194769
round_k,3,12,39,121,377,1175,3591,10812,32461
round_shots,1015,205,170,137,177,95,61,54,3
round_queries,1015,1435,4250,10823,43365,71915,149023,396198,202173
round_k,3,12,39,122,378,1221,3668,11213,33695
round_shots,1351,291,98,102,113,115,65,59,3
round_queries,1351,2037,2450,7650,26555,85445,146315,402321,187521
round_k,3,12,37,117,371,1125,3409,10271,31253
round_shots,1425,175,96,109,173,76,102,43
round_queries,1425,1575,3168,10791,57263,79116,323442,1253063
round_k,4,16,49,165,520,1585,4842,14570
round_shots,1496,159,163,107,158,78,63,55,3
round_queries,1496,1113,3749,7811,35550,58110,141183,371965,186627
round_k,3,11,36,112,372,1120,3381,10302,31104
round_shots,1041,227,98,214,110,85,104,56,8
round_queries,1041,1589,2450,16050,24970,62305,237432,386904,501080
round_k,3,12,37,113,366,1141,3454,10429,31317
round_shots,1435,193,117,170,107,116,64,49
round_queries,1435,1737,3861,17850,35203,114956,192192,1326773
round_k,4,16,52,164,495,1501,4505,13538
round_shots,766,195,138,105,91,77,72,55,9
round_queries,766,1365,3450,7875,21021,53515,150264,345565,521901
round_k,3,12,37,115,347,1043,3141,9461,28994
round_shots,1532,233,148,107,172,98,107,55,11
round_queries,1532,1631,3700,8025,39732,68502,224807,347875,642719
round_k,3,12,37,115,349,1050,3162,9583,29214
round_shots,1399,224,124,147,109,78,64,78,6
round_queries,1399,1568,3100,11907,27141,67158,165440,621894,449130
round_k,3,12,40,124,430,1292,3986,12154,37427
round_shots,1413,267,131,93,102,80,70,56,4
round_queries,1413,1869,3275,6975,22950,56240,148050,355656,229532
round_k,3,12,37,112,351,1057,3175,9531,28691
round_shots,1359,300,265,113,91,149,74,46
round_queries,1359,2100,7155,9379,25753,132461,208902,1189882
round_k,3,13,41,141,444,1411,4274,12933
round_shots,1393,239,263,185,107,72,84,58,5
round_queries,1393,1673,6049,13875,27927,56664,198324,419050,328965
round_k,3,11,37,130,393,1180,3612,10844,32896
round_shots,1047,200,98,136,139,79,65,63,11
round_queries,1047,1400,2450,10200,31831,57275,142285,415359,662519
round_k,3,12,37,114,362,1094,3296,9907,30114
round_shots,1040,205,180,143,145,91,187,64,57,3
round_queries,1040,615,1620,4433,14065,27027,167739,174144,479883,232827
round_k,1,4,15,48,148,448,1360,4209,12908,38804
round_shots,1430,276,261,144,152,199,143,94
round_queries,1430,2484,8091,14256,53352,210741,460317,2810130
round_k,4,15,49,175,529,1609,4856,14947
round_shots,957,195,177,98,98,75,64,78,3
round_queries,957,1365,4425,7938,24598,62475,163520,602394,212703
round_k,3,12,40,125,416,1277,3861,11703,35450
round_shots,1254,200,128,156,87,74,141,93,8
round_queries,1254,1400,3200,12636,21489,56018,323595,645513,507880
round_k,3,12,40,123,378,1147,3470,10437,31742
round_shots,1130,282,171,126,86,88,60,64,4
round_queries,1130,1974,4275,10206,24510,75768,157620,504384,290412
round_k,3,12,40,142,430,1313,3940,12100,36301
round_shots,1073,242,133,113,119,122,74,54,8
round_queries,1073,1694,3325,9153,29631,91378,177822,404190,547432
round_k,3,12,40,124,374,1201,3742,11364,34214
round_shots,1410,153,188,144,114,260,76,60,4
round_queries,1410,1071,4324,10512,25650,176540,154812,383340,230460
round_k,3,11,36,112,339,1018,3194,9592,28807
round_shots,1070,210,149,93,90,87,67,91,8
round_queries,1070,1470,3725,7533,21870,63423,153765,638183,509352
round_k,3,12,40,121,364,1147,3506,10542,31834
round_shots,1090,139,148,131,114,142,76,56,9
round_queries,1090,973,3404,9563,25422,97554,159220,363720,536571
round_k,3,11,36,111,343,1047,3247,9797,29809
round_shots,1456,222,149,114,89,118,81,41
round_queries,1456,1998,4917,11286,28391,120714,258309,1199865
round_k,4,16,49,159,511,1594,4867,14632
round_shots,1153,304,98,102,88,83,66,54,3
round_queries,1153,2128,2450,7650,20680,58515,142494,352998,179013
round_k,3,12,37,117,352,1079,3268,9847,29835
round_shots,1388,195,175,309,128,81,69,59,5
round_queries,1388,1365,4375,24411,30336,59859,153111,399371,308205
round_k,3,12,39,118,369,1109,3384,10272,30820
round_shots,861,186,255,153,186,194,128,90,87,3
round_queries,861,558,2295,4743,18042,56842,113280,250650,736977,234207
round_k,1,4,15,48,146,442,1392,4235,12998,39034
round_shots,844,255,169,133,94,132,84,61,84
round_queries,844,765,1521,4389,10246,44484,86604,189893,2400804
round_k,1,4,16,54,168,515,1556,4732,14290
round_shots,1202,287,98,126,86,79,66,54,5
round_queries,1202,2009,2450,9450,22790,64069,160710,397494,340685
round_k,3,12,37,132,405,1217,3680,11090,34068
round_shots,1122,255,258,119,88,227,74,58,12
round_queries,1122,1785,5934,8687,19272,149139,149998,354902,669924
round_k,3,11,36,109,328,1013,3059,9283,27913
round_shots,1045,205,193,163,120,107,100,66,36
round_queries,1045,615,1737,5379,12360,33491,94300,199386,1056564
round_k,1,4,16,51,156,471,1510,4702,14674
round_shots,1390,243,155,118,83,75,70,97
round_queries,1390,2187,5115,12390,27473,74475,217630,2846659
round_k,4,16,52,165,496,1554,4725,14673
round_shots,1185,151,122,133,112,101,67,64,7
round_queries,1185,1057,2806,9443,24080,67973,135273,400832,410389
round_k,3,11,35,107,336,1009,3131,9614,29313
